January 11,W
January 19,L
September 7,L
September 14,W
September 21,W
September 29,L
October 5,W
October 12,W
October 16,W
October 26,W
November 2,W
November 16,W
November 23,W
November 30,L
December 7,W
December 14,W
December 21,W
December 28,L
