Wed Oct 26 2016,W
Thu Oct 27 2016,L
Sat Oct 29 2016,W
Wed Nov 2 2016,W
Thu Nov 3 2016,L
Sun Nov 6 2016,L
Wed Nov 9 2016,L
Fri Nov 11 2016,W
Sat Nov 12 2016,W
Mon Nov 14 2016,L
Wed Nov 16 2016,W
Fri Nov 18 2016,L
Sat Nov 19 2016,W
Mon Nov 21 2016,W
Wed Nov 23 2016,W
Fri Nov 25 2016,L
Mon Nov 28 2016,W
Wed Nov 30 2016,L
Fri Dec 2 2016,W
Sat Dec 3 2016,W
Mon Dec 5 2016,L
Wed Dec 7 2016,W
Fri Dec 9 2016,L
Sun Dec 11 2016,L
Wed Dec 14 2016,L
Fri Dec 16 2016,W
Sun Dec 18 2016,W
Tue Dec 20 2016,W
Thu Dec 22 2016,W
Fri Dec 23 2016,L
Sun Dec 25 2016,W
Tue Dec 27 2016,W
Thu Dec 29 2016,L
Fri Dec 30 2016,W
Tue Jan 3 2017,W
Fri Jan 6 2017,W
Sat Jan 7 2017,W
Tue Jan 10 2017,L
Wed Jan 11 2017,W
Fri Jan 13 2017,W
Mon Jan 16 2017,W
Wed Jan 18 2017,L
Sat Jan 21 2017,L
Tue Jan 24 2017,L
Wed Jan 25 2017,W
Fri Jan 27 2017,W
Sat Jan 28 2017,W
Mon Jan 30 2017,W
Wed Feb 1 2017,W
Fri Feb 3 2017,W
Sun Feb 5 2017,W
Wed Feb 8 2017,L
Thu Feb 9 2017,W
Sat Feb 11 2017,W
Mon Feb 13 2017,W
Wed Feb 15 2017,W
Thu Feb 16 2017,L
Fri Feb 24 2017,L
Sun Feb 26 2017,W
Mon Feb 27 2017,L
Wed Mar 1 2017,W
Fri Mar 3 2017,W
Sun Mar 5 2017,L
Mon Mar 6 2017,L
Wed Mar 8 2017,W
Fri Mar 10 2017,L
Sun Mar 12 2017,W
Wed Mar 15 2017,W
Fri Mar 17 2017,W
Sun Mar 19 2017,L
Mon Mar 20 2017,W
Wed Mar 22 2017,W
Fri Mar 24 2017,W
Sun Mar 26 2017,W
Wed Mar 29 2017,L
Fri Mar 31 2017,W
Sun Apr 2 2017,W
Wed Apr 5 2017,L
Thu Apr 6 2017,L
Sat Apr 8 2017,W
Mon Apr 10 2017,W
Wed Apr 12 2017,W
Sun Apr 16 2017,L
Tue Apr 18 2017,L
Fri Apr 21 2017,W
Sun Apr 23 2017,W
Wed Apr 26 2017,W
Fri Apr 28 2017,W
Sun Apr 30 2017,W
Tue May 2 2017,W
Thu May 4 2017,L
Sun May 7 2017,L
Wed May 10 2017,W
Fri May 12 2017,L
Mon May 15 2017,W
Wed May 17 2017,L
Fri May 19 2017,L
Sun May 21 2017,W
Tue May 23 2017,L
Thu May 25 2017,L
