Wed Oct 23 2019,L
Fri Oct 25 2019,W
Sat Oct 26 2019,W
Wed Oct 30 2019,W
Fri Nov 1 2019,W
Tue Nov 5 2019,W
Thu Nov 7 2019,W
Sat Nov 9 2019,W
Mon Nov 11 2019,W
Wed Nov 13 2019,W
Fri Nov 15 2019,W
Sun Nov 17 2019,L
Mon Nov 18 2019,W
Wed Nov 20 2019,L
Fri Nov 22 2019,L
Mon Nov 25 2019,W
Wed Nov 27 2019,W
Fri Nov 29 2019,L
Sun Dec 1 2019,W
Wed Dec 4 2019,W
Fri Dec 6 2019,W
Mon Dec 9 2019,W
Wed Dec 11 2019,L
Thu Dec 12 2019,L
Wed Dec 18 2019,W
Fri Dec 20 2019,W
Sun Dec 22 2019,W
Wed Dec 25 2019,W
Fri Dec 27 2019,W
Sat Dec 28 2019,L
Tue Dec 31 2019,W
Fri Jan 3 2020,W
Sat Jan 4 2020,W
Mon Jan 6 2020,L
Wed Jan 8 2020,L
Thu Jan 9 2020,L
Sat Jan 11 2020,W
Mon Jan 13 2020,W
Wed Jan 15 2020,L
Thu Jan 16 2020,L
Sat Jan 18 2020,L
Mon Jan 20 2020,W
Wed Jan 22 2020,W
Fri Jan 24 2020,W
Sun Jan 26 2020,L
Tue Jan 28 2020,W
Thu Jan 30 2020,W
Sat Feb 1 2020,W
Mon Feb 3 2020,W
Wed Feb 5 2020,W
Fri Feb 7 2020,W
Sun Feb 9 2020,W
Tue Feb 11 2020,L
Thu Feb 13 2020,W
Fri Feb 21 2020,W
Sun Feb 23 2020,L
Tue Feb 25 2020,W
Wed Feb 26 2020,W
Sat Feb 29 2020,L
Tue Mar 3 2020,L
Wed Mar 4 2020,W
Fri Mar 6 2020,L
Sun Mar 8 2020,L
Tue Mar 10 2020,W
Fri Jul 31 2020,L
Sun Aug 2 2020,W
Tue Aug 4 2020,L
Wed Aug 5 2020,W
Fri Aug 7 2020,W
Sun Aug 9 2020,W
Tue Aug 11 2020,W
Thu Aug 13 2020,L
Mon Aug 17 2020,W
Wed Aug 19 2020,W
Fri Aug 21 2020,W
Sun Aug 23 2020,W
Sun Aug 30 2020,W
Tue Sep 1 2020,W
Thu Sep 3 2020,L
Sat Sep 5 2020,L
Mon Sep 7 2020,W
Wed Sep 9 2020,L
Fri Sep 11 2020,W
Tue Sep 15 2020,L
Thu Sep 17 2020,L
Sat Sep 19 2020,W
Wed Sep 23 2020,L
Fri Sep 25 2020,W
Sun Sep 27 2020,L
