January 13,W
January 21,W
February 4,L
September 9,W
September 16,L
September 23,L
September 30,W
October 4,W
October 14,W
October 21,W
October 29,W
November 4,W
November 11,L
November 25,W
December 2,W
December 9,L
December 16,L
December 23,W
December 30,W
