January 13,W
January 20,L
September 8,W
September 12,W
September 22,W
September 29,W
October 6,L
October 13,W
October 20,L
October 27,W
November 3,W
November 18,L
November 24,W
December 1,W
December 8,W
December 15,L
December 22,W
December 29,W
